UNIT_GSS	VAR	VAL	n_museums
E07000117	governance_simpl	independent	3
E07000117	governance_simpl	university	0
E07000117	governance_simpl	unknown_gov	0
E07000118	governance_simpl	government	1
E07000118	governance_simpl	independent	1
E07000118	governance_simpl	university	0
E07000118	governance_simpl	unknown_gov	0
E07000119	governance_simpl	government	1
E07000119	governance_simpl	independent	4
E07000119	governance_simpl	university	0
E07000119	governance_simpl	unknown_gov	0
E07000120	governance_simpl	government	1
E07000120	governance_simpl	independent	0
E07000120	governance_simpl	university	0
E07000120	governance_simpl	unknown_gov	0
E07000121	governance_simpl	government	5
E07000121	governance_simpl	independent	4
E07000121	governance_simpl	university	2
E07000121	governance_simpl	unknown_gov	0
E07000122	governance_simpl	government	0
E07000122	governance_simpl	independent	4
E07000122	governance_simpl	university	0
E07000122	governance_simpl	unknown_gov	0
E07000123	governance_simpl	government	1
E07000123	governance_simpl	independent	2
E07000123	governance_simpl	university	0
E07000123	governance_simpl	unknown_gov	0
E07000124	governance_simpl	government	2
E07000124	governance_simpl	independent	3
E07000124	governance_simpl	university	0
E07000124	governance_simpl	unknown_gov	0
E07000125	governance_simpl	government	1
E07000125	governance_simpl	independent	3
E07000125	governance_simpl	university	0
E07000125	governance_simpl	unknown_gov	0
E07000126	governance_simpl	government	1
E07000126	governance_simpl	independent	3
E07000126	governance_simpl	university	0
E07000126	governance_simpl	unknown_gov	0
E07000127	governance_simpl	government	0
E07000127	governance_simpl	independent	1
E07000127	governance_simpl	university	0
E07000127	governance_simpl	unknown_gov	0
E07000128	governance_simpl	government	1
E07000128	governance_simpl	independent	1
E07000128	governance_simpl	university	0
E07000128	governance_simpl	unknown_gov	0
E07000129	governance_simpl	government	0
E07000129	governance_simpl	independent	0
E07000129	governance_simpl	university	0
E07000129	governance_simpl	unknown_gov	0
E07000130	governance_simpl	government	1
E07000130	governance_simpl	independent	5
E07000130	governance_simpl	university	0
E07000130	governance_simpl	unknown_gov	0
E07000131	governance_simpl	government	1
E07000131	governance_simpl	independent	6
E07000131	governance_simpl	university	0
E07000131	governance_simpl	unknown_gov	0
E07000132	governance_simpl	government	1
E07000132	governance_simpl	independent	2
E07000132	governance_simpl	university	0
E07000132	governance_simpl	unknown_gov	0
E07000133	governance_simpl	government	1
E07000133	governance_simpl	independent	1
E07000133	governance_simpl	university	0
E07000133	governance_simpl	unknown_gov	0
E07000134	governance_simpl	government	1
E07000134	governance_simpl	independent	10
E07000134	governance_simpl	university	0
E07000134	governance_simpl	unknown_gov	0
E07000135	governance_simpl	government	0
E07000135	governance_simpl	independent	1
E07000135	governance_simpl	university	0
E07000135	governance_simpl	unknown_gov	0
E07000136	governance_simpl	government	1
E07000136	governance_simpl	independent	0
E07000136	governance_simpl	university	0
E07000136	governance_simpl	unknown_gov	0
E07000137	governance_simpl	government	2
E07000137	governance_simpl	independent	12
E07000137	governance_simpl	university	0
E07000137	governance_simpl	unknown_gov	0
E07000138	governance_simpl	government	4
E07000138	governance_simpl	independent	3
E07000138	governance_simpl	university	0
E07000138	governance_simpl	unknown_gov	0
E07000139	governance_simpl	government	2
E07000139	governance_simpl	independent	8
E07000139	governance_simpl	university	0
E07000139	governance_simpl	unknown_gov	0
E07000140	governance_simpl	government	2
E07000140	governance_simpl	independent	5
E07000140	governance_simpl	university	0
E07000140	governance_simpl	unknown_gov	0
E07000141	governance_simpl	government	2
E07000141	governance_simpl	independent	5
E07000141	governance_simpl	university	0
E07000141	governance_simpl	unknown_gov	0
E07000142	governance_simpl	government	1
E07000142	governance_simpl	independent	3
E07000142	governance_simpl	university	0
E07000142	governance_simpl	unknown_gov	0
E07000143	governance_simpl	government	2
E07000143	governance_simpl	independent	6
E07000143	governance_simpl	university	0
E07000143	governance_simpl	unknown_gov	0
E07000144	governance_simpl	government	0
E07000144	governance_simpl	independent	5
E07000144	governance_simpl	university	0
E07000144	governance_simpl	unknown_gov	0
E07000145	governance_simpl	government	3
E07000145	governance_simpl	independent	5
E07000145	governance_simpl	university	0
E07000145	governance_simpl	unknown_gov	0
E07000146	governance_simpl	government	1
E07000146	governance_simpl	independent	7
E07000146	governance_simpl	university	0
E07000146	governance_simpl	unknown_gov	1
E07000147	governance_simpl	government	4
E07000147	governance_simpl	independent	21
E07000147	governance_simpl	university	0
E07000147	governance_simpl	unknown_gov	0
E07000148	governance_simpl	government	3
E07000148	governance_simpl	independent	4
E07000148	governance_simpl	university	1
E07000148	governance_simpl	unknown_gov	0
E07000149	governance_simpl	government	1
E07000149	governance_simpl	independent	10
E07000149	governance_simpl	university	0
E07000149	governance_simpl	unknown_gov	0
E07000150	governance_simpl	government	1
E07000150	governance_simpl	independent	1
E07000150	governance_simpl	university	0
E07000150	governance_simpl	unknown_gov	0
E07000151	governance_simpl	government	1
E07000151	governance_simpl	independent	7
E07000151	governance_simpl	university	0
E07000151	governance_simpl	unknown_gov	0
E07000152	governance_simpl	government	0
E07000152	governance_simpl	independent	7
E07000152	governance_simpl	university	0
E07000152	governance_simpl	unknown_gov	0
E07000153	governance_simpl	government	2
E07000153	governance_simpl	independent	3
E07000153	governance_simpl	university	0
E07000153	governance_simpl	unknown_gov	1
E07000154	governance_simpl	government	2
E07000154	governance_simpl	independent	4
E07000154	governance_simpl	university	0
E07000154	governance_simpl	unknown_gov	0
E07000155	governance_simpl	government	0
E07000155	governance_simpl	independent	3
E07000155	governance_simpl	university	0
E07000155	governance_simpl	unknown_gov	0
E07000156	governance_simpl	government	0
E07000156	governance_simpl	independent	5
E07000156	governance_simpl	university	0
E07000156	governance_simpl	unknown_gov	0
E07000163	governance_simpl	government	1
E07000163	governance_simpl	independent	3
E07000163	governance_simpl	university	0
E07000163	governance_simpl	unknown_gov	0
E07000164	governance_simpl	government	0
E07000164	governance_simpl	independent	9
E07000164	governance_simpl	university	0
E07000164	governance_simpl	unknown_gov	0
E07000165	governance_simpl	government	3
E07000165	governance_simpl	independent	10
E07000165	governance_simpl	university	0
E07000165	governance_simpl	unknown_gov	0
E07000166	governance_simpl	government	1
E07000166	governance_simpl	independent	6
E07000166	governance_simpl	university	0
E07000166	governance_simpl	unknown_gov	0
E07000167	governance_simpl	government	0
E07000167	governance_simpl	independent	15
E07000167	governance_simpl	university	0
E07000167	governance_simpl	unknown_gov	0
E07000168	governance_simpl	government	3
E07000168	governance_simpl	independent	9
E07000168	governance_simpl	university	0
E07000168	governance_simpl	unknown_gov	0
E07000169	governance_simpl	government	0
E07000169	governance_simpl	independent	0
E07000169	governance_simpl	university	0
E07000169	governance_simpl	unknown_gov	0
E07000170	governance_simpl	government	1
E07000170	governance_simpl	independent	0
E07000170	governance_simpl	university	0
E07000170	governance_simpl	unknown_gov	0
E07000171	governance_simpl	government	1
E07000171	governance_simpl	independent	4
E07000171	governance_simpl	university	0
E07000171	governance_simpl	unknown_gov	0
E07000172	governance_simpl	government	1
E07000172	governance_simpl	independent	1
E07000172	governance_simpl	university	0
E07000172	governance_simpl	unknown_gov	0
E07000173	governance_simpl	government	0
E07000173	governance_simpl	independent	2
E07000173	governance_simpl	university	0
E07000173	governance_simpl	unknown_gov	1
E07000174	governance_simpl	government	1
E07000174	governance_simpl	independent	0
E07000174	governance_simpl	university	0
E07000174	governance_simpl	unknown_gov	0
E07000175	governance_simpl	government	1
E07000175	governance_simpl	independent	8
E07000175	governance_simpl	university	0
E07000175	governance_simpl	unknown_gov	0
E07000176	governance_simpl	government	0
E07000176	governance_simpl	independent	5
E07000176	governance_simpl	university	0
E07000176	governance_simpl	unknown_gov	0
E07000177	governance_simpl	government	1
E07000177	governance_simpl	independent	4
E07000177	governance_simpl	university	0
E07000177	governance_simpl	unknown_gov	0
E07000178	governance_simpl	government	2
E07000178	governance_simpl	independent	1
E07000178	governance_simpl	university	8
E07000178	governance_simpl	unknown_gov	0
E07000179	governance_simpl	government	0
E07000179	governance_simpl	independent	13
E07000179	governance_simpl	university	0
E07000179	governance_simpl	unknown_gov	0
E07000180	governance_simpl	government	3
E07000180	governance_simpl	independent	6
E07000180	governance_simpl	university	0
E07000180	governance_simpl	unknown_gov	0
E07000181	governance_simpl	government	2
E07000181	governance_simpl	independent	13
E07000181	governance_simpl	university	0
E07000181	governance_simpl	unknown_gov	0
E07000187	governance_simpl	government	1
E07000187	governance_simpl	independent	9
E07000187	governance_simpl	university	0
E07000187	governance_simpl	unknown_gov	0
E07000188	governance_simpl	government	2
E07000188	governance_simpl	independent	4
E07000188	governance_simpl	university	0
E07000188	governance_simpl	unknown_gov	0
E07000189	governance_simpl	government	1
E07000189	governance_simpl	independent	13
E07000189	governance_simpl	university	0
E07000189	governance_simpl	unknown_gov	0
E07000192	governance_simpl	government	1
E07000192	governance_simpl	independent	0
E07000192	governance_simpl	university	0
E07000192	governance_simpl	unknown_gov	0
E07000193	governance_simpl	government	0
E07000193	governance_simpl	independent	4
E07000193	governance_simpl	university	0
E07000193	governance_simpl	unknown_gov	0
E07000194	governance_simpl	government	1
E07000194	governance_simpl	independent	7
E07000194	governance_simpl	university	0
E07000194	governance_simpl	unknown_gov	0
E07000195	governance_simpl	government	1
E07000195	governance_simpl	independent	3
E07000195	governance_simpl	university	1
E07000195	governance_simpl	unknown_gov	0
E07000196	governance_simpl	government	0
E07000196	governance_simpl	independent	4
E07000196	governance_simpl	university	0
E07000196	governance_simpl	unknown_gov	0
E07000197	governance_simpl	government	5
E07000197	governance_simpl	independent	3
E07000197	governance_simpl	university	0
E07000197	governance_simpl	unknown_gov	0
E07000198	governance_simpl	government	1
E07000198	governance_simpl	independent	8
E07000198	governance_simpl	university	0
E07000198	governance_simpl	unknown_gov	0
E07000199	governance_simpl	government	1
E07000199	governance_simpl	independent	0
E07000199	governance_simpl	university	0
E07000199	governance_simpl	unknown_gov	0
E07000200	governance_simpl	government	0
E07000200	governance_simpl	independent	8
E07000200	governance_simpl	university	0
E07000200	governance_simpl	unknown_gov	0
E07000202	governance_simpl	government	2
E07000202	governance_simpl	independent	2
E07000202	governance_simpl	university	0
E07000202	governance_simpl	unknown_gov	1
E07000203	governance_simpl	government	0
E07000203	governance_simpl	independent	7
E07000203	governance_simpl	university	0
E07000203	governance_simpl	unknown_gov	0
E07000207	governance_simpl	government	0
E07000207	governance_simpl	independent	2
E07000207	governance_simpl	university	0
E07000207	governance_simpl	unknown_gov	0
E07000208	governance_simpl	government	1
E07000208	governance_simpl	independent	0
E07000208	governance_simpl	university	0
E07000208	governance_simpl	unknown_gov	0
E07000209	governance_simpl	government	3
E07000209	governance_simpl	independent	11
E07000209	governance_simpl	university	0
E07000209	governance_simpl	unknown_gov	1
E07000210	governance_simpl	government	0
E07000210	governance_simpl	independent	4
E07000210	governance_simpl	university	0
E07000210	governance_simpl	unknown_gov	0
E07000211	governance_simpl	government	0
E07000211	governance_simpl	independent	3
E07000211	governance_simpl	university	0
E07000211	governance_simpl	unknown_gov	0
E07000212	governance_simpl	government	1
E07000212	governance_simpl	independent	1
E07000212	governance_simpl	university	0
E07000212	governance_simpl	unknown_gov	0
E07000213	governance_simpl	government	0
E07000213	governance_simpl	independent	2
E07000213	governance_simpl	university	0
E07000213	governance_simpl	unknown_gov	0
E07000214	governance_simpl	government	1
E07000214	governance_simpl	independent	3
E07000214	governance_simpl	university	0
E07000214	governance_simpl	unknown_gov	0
E07000215	governance_simpl	government	0
E07000215	governance_simpl	independent	2
E07000215	governance_simpl	university	0
E07000215	governance_simpl	unknown_gov	0
E07000216	governance_simpl	government	1
E07000216	governance_simpl	independent	5
E07000216	governance_simpl	university	0
E07000216	governance_simpl	unknown_gov	0
E07000217	governance_simpl	government	0
E07000217	governance_simpl	independent	2
E07000217	governance_simpl	university	0
E07000217	governance_simpl	unknown_gov	0
E07000218	governance_simpl	government	0
E07000218	governance_simpl	independent	1
E07000218	governance_simpl	university	0
E07000218	governance_simpl	unknown_gov	0
E07000219	governance_simpl	government	1
E07000219	governance_simpl	independent	3
E07000219	governance_simpl	university	0
E07000219	governance_simpl	unknown_gov	0
E07000220	governance_simpl	government	2
E07000220	governance_simpl	independent	3
E07000220	governance_simpl	university	0
E07000220	governance_simpl	unknown_gov	0
E07000221	governance_simpl	government	1
E07000221	governance_simpl	independent	16
E07000221	governance_simpl	university	0
E07000221	governance_simpl	unknown_gov	0
E07000222	governance_simpl	government	4
E07000222	governance_simpl	independent	9
E07000222	governance_simpl	university	0
E07000222	governance_simpl	unknown_gov	0
E07000223	governance_simpl	government	0
E07000223	governance_simpl	independent	2
E07000223	governance_simpl	university	0
E07000223	governance_simpl	unknown_gov	0
E07000224	governance_simpl	government	1
E07000224	governance_simpl	independent	4
